Date,Employee ID,Employee Level,In (Login time),Out (Logout time),Total Hours
30-06-2020 00:00,201851,Senior Level,10:43,23:01,12:18
29-06-2020 00:00,201851,Senior Level,10:49,20:21,09:32
28-06-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
27-06-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
26-06-2020 00:00,201851,Senior Level,10:38,23:43,13:05
25-06-2020 00:00,201851,Senior Level,10:40,23:14,12:34
24-06-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
23-06-2020 00:00,201851,Senior Level,13:44,23:08,09:24
22-06-2020 00:00,201851,Senior Level,10:37,22:30,11:53
21-06-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
20-06-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
19-06-2020 00:00,201851,Senior Level,11:21,20:00,08:39
18-06-2020 00:00,201851,Senior Level,10:03,20:00,09:57
17-06-2020 00:00,201851,Senior Level,10:38,20:30,09:52
16-06-2020 00:00,201851,Senior Level,10:32,18:23,07:51
15-06-2020 00:00,201851,Senior Level,10:37,20:42,10:05
14-06-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
13-06-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
06-12-2020 00:00,201851,Senior Level,10:30,20:00,09:30
06-11-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
06-10-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
06-09-2020 00:00,201851,Senior Level,10:43,20:29,09:46
06-08-2020 00:00,201851,Senior Level,10:41,21:06,10:25
06-07-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
06-06-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
06-05-2020 00:00,201851,Senior Level,10:36,22:44,12:08
06-04-2020 00:00,201851,Senior Level,11:32,20:44,09:12
06-03-2020 00:00,201851,Senior Level,12:00,20:22,08:22
06-02-2020 00:00,201851,Senior Level,12:59,20:24,07:25
06-01-2020 00:00,201851,Senior Level,12:07,19:30,07:23
31-05-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
30-05-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
29-05-2020 00:00,201851,Senior Level,10:44,22:04,11:20
28-05-2020 00:00,201851,Senior Level,11:37,22:37,11:00
27-05-2020 00:00,201851,Senior Level,10:42,22:16,11:34
26-05-2020 00:00,201851,Senior Level,11:58,21:07,09:09
25-05-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
24-05-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
23-05-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
22-05-2020 00:00,201851,Senior Level,10:36,21:01,10:25
21-05-2020 00:00,201851,Senior Level,10:42,21:12,10:30
20-05-2020 00:00,201851,Senior Level,10:33,20:17,09:44
19-05-2020 00:00,201851,Senior Level,13:58,22:14,08:16
18-05-2020 00:00,201851,Senior Level,10:46,19:05,08:19
17-05-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
16-05-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
15-05-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
14-05-2020 00:00,201851,Senior Level,10:19,22:39,12:20
13-05-2020 00:00,201851,Senior Level,11:26,18:37,07:11
05-12-2020 00:00,201851,Senior Level,10:36,20:28,09:52
05-11-2020 00:00,201851,Senior Level,10:34,21:24,10:50
05-10-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
05-09-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
05-08-2020 00:00,201851,Senior Level,10:35,20:38,10:03
05-07-2020 00:00,201851,Senior Level,09:37,20:23,10:46
05-06-2020 00:00,201851,Senior Level,11:06,19:35,08:29
05-05-2020 00:00,201851,Senior Level,10:40,20:24,09:44
05-04-2020 00:00,201851,Senior Level,10:21,20:32,10:11
05-03-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
05-02-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
05-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
30-04-2020 00:00,201851,Senior Level,10:49,20:15,09:26
29-04-2020 00:00,201851,Senior Level,11:08,21:39,10:31
28-04-2020 00:00,201851,Senior Level,10:47,21:43,10:56
27-04-2020 00:00,201851,Senior Level,10:36,22:31,11:55
26-04-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
25-04-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
24-04-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
23-04-2020 00:00,201851,Senior Level,10:17,22:49,12:32
22-04-2020 00:00,201851,Senior Level,10:33,21:14,10:41
21-04-2020 00:00,201851,Senior Level,10:43,19:56,09:13
20-04-2020 00:00,201851,Senior Level,10:38,19:26,08:48
19-04-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
18-04-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
17-04-2020 00:00,201851,Senior Level,11:17,17:10,05:53
16-04-2020 00:00,201851,Senior Level,10:38,19:46,09:08
15-04-2020 00:00,201851,Senior Level,10:25,21:38,11:13
14-04-2020 00:00,201851,Senior Level,11:09,20:09,09:00
13-04-2020 00:00,201851,Senior Level,10:33,20:00,09:27
04-12-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
04-11-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
04-10-2020 00:00,201851,Senior Level,06:05,16:03,09:58
04-09-2020 00:00,201851,Senior Level,09:56,20:22,10:26
04-08-2020 00:00,201851,Senior Level,11:39,22:04,10:25
04-07-2020 00:00,201851,Senior Level,10:25,20:19,09:54
04-06-2020 00:00,201851,Senior Level,10:39,00:25,13:46
04-05-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
04-04-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
04-03-2020 00:00,201851,Senior Level,13:13,19:24,06:11
04-02-2020 00:00,201851,Senior Level,10:35,22:36,12:01
04-01-2020 00:00,201851,Senior Level,10:14,19:07,08:53
31-03-2020 00:00,201851,Senior Level,10:52,19:07,08:15
30-03-2020 00:00,201851,Senior Level,12:59,19:32,06:33
29-03-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
28-03-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
27-03-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
26-03-2020 00:00,201851,Senior Level,10:12,19:01,08:49
25-03-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
24-03-2020 00:00,201851,Senior Level,10:29,18:12,07:43
23-03-2020 00:00,201851,Senior Level,11:43,20:17,08:34
22-03-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
21-03-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
20-03-2020 00:00,201851,Senior Level,10:43,18:31,07:48
19-03-2020 00:00,201851,Senior Level,10:20,19:38,09:18
18-03-2020 00:00,201851,Senior Level,11:22,19:06,07:44
17-03-2020 00:00,201851,Senior Level,12:21,20:28,08:07
16-03-2020 00:00,201851,Senior Level,12:01,20:12,08:11
15-03-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
14-03-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
13-03-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
03-12-2020 00:00,201851,Senior Level,12:00,20:07,08:07
03-11-2020 00:00,201851,Senior Level,12:23,19:20,06:57
03-10-2020 00:00,201851,Senior Level,12:13,19:28,07:15
03-09-2020 00:00,201851,Senior Level,12:15,20:30,08:15
03-08-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
03-07-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
03-06-2020 00:00,201851,Senior Level,12:24,19:37,07:13
03-05-2020 00:00,201851,Senior Level,11:01,21:11,10:10
03-04-2020 00:00,201851,Senior Level,12:26,20:44,08:18
03-03-2020 00:00,201851,Senior Level,12:15,21:33,09:18
03-02-2020 00:00,201851,Senior Level,12:20,19:40,07:20
03-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
29-02-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
28-02-2020 00:00,201851,Senior Level,12:22,20:32,08:10
27-02-2020 00:00,201851,Senior Level,12:16,20:41,08:25
26-02-2020 00:00,201851,Senior Level,12:25,20:32,08:07
25-02-2020 00:00,201851,Senior Level,12:11,18:42,06:31
24-02-2020 00:00,201851,Senior Level,12:45,20:10,07:25
23-02-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
22-02-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
21-02-2020 00:00,201851,Senior Level,12:23,20:44,08:21
20-02-2020 00:00,201851,Senior Level,12:13,20:13,08:00
19-02-2020 00:00,201851,Senior Level,12:14,20:07,07:53
18-02-2020 00:00,201851,Senior Level,12:06,20:10,08:04
17-02-2020 00:00,201851,Senior Level,12:16,20:45,08:29
16-02-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
15-02-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
14-02-2020 00:00,201851,Senior Level,12:01,18:48,06:47
13-02-2020 00:00,201851,Senior Level,11:51,20:25,08:34
02-12-2020 00:00,201851,Senior Level,12:08,20:07,07:59
02-11-2020 00:00,201851,Senior Level,11:49,20:28,08:39
02-10-2020 00:00,201851,Senior Level,12:39,20:21,07:42
02-09-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
02-08-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
02-07-2020 00:00,201851,Senior Level,12:27,20:00,07:33
02-06-2020 00:00,201851,Senior Level,12:19,21:07,08:48
02-05-2020 00:00,201851,Senior Level,12:23,21:11,08:48
02-04-2020 00:00,201851,Senior Level,12:28,19:55,07:27
02-03-2020 00:00,201851,Senior Level,12:31,20:44,08:13
02-02-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
02-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
31-01-2020 00:00,201851,Senior Level,12:27,21:50,09:23
30-01-2020 00:00,201851,Senior Level,12:33,21:36,09:03
29-01-2020 00:00,201851,Senior Level,11:36,21:09,09:33
28-01-2020 00:00,201851,Senior Level,12:31,21:10,08:39
27-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
26-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
25-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
24-01-2020 00:00,201851,Senior Level,13:30,20:41,07:11
23-01-2020 00:00,201851,Senior Level,12:32,21:25,08:53
22-01-2020 00:00,201851,Senior Level,12:38,20:17,07:39
21-01-2020 00:00,201851,Senior Level,12:33,19:56,07:23
20-01-2020 00:00,201851,Senior Level,12:35,19:35,07:00
19-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
18-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
17-01-2020 00:00,201851,Senior Level,12:22,19:28,07:06
16-01-2020 00:00,201851,Senior Level,12:28,21:09,08:41
15-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
14-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
13-01-2020 00:00,201851,Senior Level,12:25,21:12,08:47
01-12-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
01-11-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
01-10-2020 00:00,201851,Senior Level,12:20,14:58,02:38
01-09-2020 00:00,201851,Senior Level,12:17,18:52,06:35
01-08-2020 00:00,201851,Senior Level,12:22,21:35,09:13
01-07-2020 00:00,201851,Senior Level,12:10,19:54,07:44
01-06-2020 00:00,201851,Senior Level,12:15,20:26,08:11
01-05-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
01-04-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
01-03-2020 00:00,201851,Senior Level,12:16,19:37,07:21
01-02-2020 00:00,201851,Senior Level,11:55,20:10,08:15
01-01-2020 00:00,201851,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,00:00
01-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-01-2020,D201852,Senior Level,11:19:00,19:13:00,7.9
07-01-2020,D201852,Senior Level,10:45:00,17:30:00,6.75
08-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-01-2020,D201852,Senior Level,10:37:00,18:05:00,7.47
10-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-01-2020,D201852,Senior Level,08:39:00,18:25:00,9.77
14-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-01-2020,D201852,Senior Level,11:51:00,18:51:00,7
17-01-2020,D201852,Senior Level,08:09:00,19:48:00,11.65
18-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-01-2020,D201852,Senior Level,10:34:00,18:14:00,7.67
21-01-2020,D201852,Senior Level,11:15:00,19:25:00,8.17
22-01-2020,D201852,Senior Level,10:59:00,18:56:00,7.95
23-01-2020,D201852,Senior Level,09:28:00,19:53:00,10.42
24-01-2020,D201852,Senior Level,11:29:00,20:23:00,8.9
25-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-01-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-01-2020,D201852,Senior Level,08:02:00,19:27:00,11.42
29-01-2020,D201852,Senior Level,08:39:00,18:46:00,10.12
30-01-2020,D201852,Senior Level,08:43:00,17:00:00,8.28
31-01-2020,D201852,Senior Level,11:54:00,18:06:00,6.2
01-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-02-2020,D201852,Senior Level,09:22:00,19:48:00,10.43
04-02-2020,D201852,Senior Level,08:57:00,19:23:00,10.43
05-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-02-2020,D201852,Senior Level,11:49:00,18:04:00,6.25
07-02-2020,D201852,Senior Level,11:56:00,20:16:00,8.33
08-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-02-2020,D201852,Senior Level,09:30:00,17:30:00,8
12-02-2020,D201852,Senior Level,10:32:00,19:26:00,8.9
13-02-2020,D201852,Senior Level,10:58:00,20:39:00,9.68
14-02-2020,D201852,Senior Level,08:56:00,17:37:00,8.68
15-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-02-2020,D201852,Senior Level,10:19:00,18:02:00,7.72
18-02-2020,D201852,Senior Level,10:39:00,19:14:00,8.58
19-02-2020,D201852,Senior Level,10:30:00,18:57:00,8.45
20-02-2020,D201852,Senior Level,08:15:00,20:29:00,12.23
21-02-2020,D201852,Senior Level,08:03:00,17:04:00,9.02
22-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
23-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-02-2020,D201852,Senior Level,09:41:00,18:19:00,8.63
25-02-2020,D201852,Senior Level,08:42:00,19:27:00,10.75
26-02-2020,D201852,Senior Level,09:04:00,20:41:00,11.62
27-02-2020,D201852,Senior Level,11:24:00,20:36:00,9.2
28-02-2020,D201852,Senior Level,Sick Leave,Sick Leave,
29-02-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-03-2020,D201852,Senior Level,08:53:00,18:31:00,9.63
03-03-2020,D201852,Senior Level,08:34:00,17:49:00,9.25
04-03-2020,D201852,Senior Level,08:34:00,18:39:00,10.08
05-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-03-2020,D201852,Senior Level,08:37:00,19:33:00,10.93
07-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-03-2020,D201852,Senior Level,11:23:00,17:30:00,6.12
10-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-03-2020,D201852,Senior Level,10:55:00,17:44:00,6.82
12-03-2020,D201852,Senior Level,08:37:00,18:08:00,9.52
13-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-03-2020,D201852,Senior Level,09:22:00,20:51:00,11.48
17-03-2020,D201852,Senior Level,09:49:00,17:49:00,8
18-03-2020,D201852,Senior Level,10:58:00,19:49:00,8.85
19-03-2020,D201852,Senior Level,11:03:00,20:16:00,9.22
20-03-2020,D201852,Senior Level,11:36:00,17:33:00,5.95
21-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
22-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
23-03-2020,D201852,Senior Level,08:02:00,19:49:00,11.78
24-03-2020,D201852,Senior Level,10:32:00,19:58:00,9.43
25-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-03-2020,D201852,Senior Level,09:19:00,17:19:00,8
27-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
29-03-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-03-2020,D201852,Senior Level,10:59:00,18:02:00,7.05
31-03-2020,D201852,Senior Level,09:10:00,17:58:00,8.8
01-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-04-2020,D201852,Senior Level,08:34:00,20:23:00,11.82
03-04-2020,D201852,Senior Level,10:57:00,18:18:00,7.35
04-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-04-2020,D201852,Senior Level,11:56:00,17:07:00,5.18
07-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-04-2020,D201852,Senior Level,10:13:00,18:25:00,8.2
09-04-2020,D201852,Senior Level,09:16:00,17:15:00,7.98
10-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-04-2020,D201852,Senior Level,09:28:00,19:36:00,10.13
14-04-2020,D201852,Senior Level,11:36:00,18:03:00,6.45
15-04-2020,D201852,Senior Level,09:27:00,17:01:00,7.57
16-04-2020,D201852,Senior Level,11:25:00,18:07:00,6.7
17-04-2020,D201852,Senior Level,10:31:00,19:20:00,8.82
18-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-04-2020,D201852,Senior Level,08:51:00,19:10:00,10.32
21-04-2020,D201852,Senior Level,11:01:00,18:13:00,7.2
22-04-2020,D201852,Senior Level,11:01:00,20:52:00,9.85
23-04-2020,D201852,Senior Level,10:33:00,17:58:00,7.42
24-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-04-2020,D201852,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-04-2020,D201852,Senior Level,10:25:00,18:42:00,8.28
28-04-2020,D201852,Senior Level,10:16:00,19:43:00,9.45
29-04-2020,D201852,Senior Level,08:24:00,19:11:00,10.78
